,sample index,Time_Stamps,audio_file_name,image_file_name,class_name,class_name_v2,Layer number,Sample number,class_name_v3,X,Y,Z,Vx,Vy,Vz,Speed
2710,2711,108.4,sample_21_2711.wav,sample_21_2711.jpg,,,27.0,21,Laser defocus,13.847,-0.072,10.416,24.826,-0.453,0.201,24.831
2711,2712,108.44,sample_21_2712.wav,sample_21_2712.jpg,,,27.0,21,Laser defocus,14.75,-0.077,10.414,24.546,-0.542,0.32,24.554
2712,2713,108.48,sample_21_2713.wav,sample_21_2713.jpg,,,27.0,21,Laser defocus,15.851,-0.068,10.392,25.848,-0.051,0.328,25.85
2713,2714,108.52,sample_21_2714.wav,sample_21_2714.jpg,Crack,Defective,27.0,21,,16.86,-0.064,10.399,25.464,0.303,-0.328,25.468
2714,2715,108.56,sample_21_2715.wav,sample_21_2715.jpg,Crack,Defective,27.0,21,,17.753,-0.065,10.402,24.545,0.548,-0.946,24.569
2715,2716,108.60000000000001,sample_21_2716.wav,sample_21_2716.jpg,Laser-off,Laser-off,,21,,18.846,-0.068,10.394,24.54,0.638,-1.811,24.615
2716,2717,108.64,sample_21_2717.wav,sample_21_2717.jpg,Laser-off,Laser-off,,21,Laser-off,19.854,-0.066,10.394,24.381,0.629,-0.352,24.391
2717,2718,108.68,sample_21_2718.wav,sample_21_2718.jpg,Laser-off,Laser-off,,21,Laser-off,20.757,-0.056,10.392,25.129,0.273,0.447,25.134
2718,2719,108.72,sample_21_2719.wav,sample_21_2719.jpg,Laser-off,Laser-off,,21,Laser-off,21.757,-0.05,10.402,24.725,0.049,0.559,24.732
2719,2720,108.76,sample_21_2720.wav,sample_21_2720.jpg,Laser-off,Laser-off,,21,,22.847,-0.048,10.389,26.386,-0.749,0.93,26.413
2720,2721,108.8,sample_21_2721.wav,sample_21_2721.jpg,,,28.0,21,,23.75,-0.053,10.386,25.438,-0.327,-0.126,25.441
2721,2722,108.84,sample_21_2722.wav,sample_21_2722.jpg,,,28.0,21,,24.855,-0.048,10.381,25.877,-0.177,0.355,25.88
2722,2723,108.88,sample_21_2723.wav,sample_21_2723.jpg,,,28.0,21,Laser defocus,25.773,-0.041,10.392,25.869,0.282,-0.154,25.871
2723,2724,108.92,sample_21_2724.wav,sample_21_2724.jpg,,,28.0,21,Laser defocus,26.779,-0.041,10.403,25.06,-0.246,0.663,25.07
2724,2725,108.96000000000001,sample_21_2725.wav,sample_21_2725.jpg,,,28.0,21,Laser defocus,27.869,-0.036,10.389,24.742,-0.051,-0.278,24.744
2725,2726,109.0,sample_21_2726.wav,sample_21_2726.jpg,,,28.0,21,Laser defocus,28.873,-0.038,10.384,24.932,-0.404,-0.429,24.939
2726,2727,109.04,sample_21_2727.wav,sample_21_2727.jpg,,,28.0,21,Laser defocus,29.772,-0.032,10.384,25.024,0.278,-0.278,25.027
2727,2728,109.08,sample_21_2728.wav,sample_21_2728.jpg,,,28.0,21,Laser defocus,30.77,-0.039,10.398,30.322,0.972,-0.753,30.347
2728,2729,109.12,sample_21_2729.wav,sample_21_2729.jpg,,,28.0,21,Laser defocus,31.859,-0.042,10.389,24.749,0.602,-0.628,24.764
2729,2730,109.16,sample_21_2730.wav,sample_21_2730.jpg,,,28.0,21,Laser defocus,32.851,-0.039,10.384,23.666,0.791,-1.632,23.735
2730,2731,109.2,sample_21_2731.wav,sample_21_2731.jpg,,,28.0,21,Laser defocus,33.864,-0.039,10.398,25.274,0.379,0.682,25.286
2731,2732,109.24000000000001,sample_21_2732.wav,sample_21_2732.jpg,,,28.0,21,Laser defocus,34.873,-0.032,10.395,25.79,0.128,-0.255,25.791
2732,2733,109.28,sample_21_2733.wav,sample_21_2733.jpg,,,28.0,21,Laser defocus,35.878,-0.031,10.383,24.872,-0.394,0.369,24.878
2733,2734,109.32000000000001,sample_21_2734.wav,sample_21_2734.jpg,,,28.0,21,Laser defocus,36.868,-0.032,10.37,25.819,-0.228,0.43,25.824
2734,2735,109.36,sample_21_2735.wav,sample_21_2735.jpg,,,28.0,21,Laser defocus,37.866,-0.024,10.371,25.93,-0.277,0.831,25.944
2735,2736,109.4,sample_21_2736.wav,sample_21_2736.jpg,,,28.0,21,Laser defocus,38.781,-0.019,10.383,25.004,-0.4,0.275,25.009
2736,2737,109.44,sample_21_2737.wav,sample_21_2737.jpg,,,28.0,21,Laser defocus,39.878,-0.017,10.376,24.748,-0.05,-0.53,24.754
2737,2738,109.48,sample_21_2738.wav,sample_21_2738.jpg,,,28.0,21,Laser defocus,40.868,-0.015,10.374,24.93,0.075,-0.403,24.933
2738,2739,109.52,sample_21_2739.wav,sample_21_2739.jpg,,,28.0,21,Laser defocus,41.86,-0.013,10.367,25.119,0.148,0.445,25.124
2739,2740,109.56,sample_21_2740.wav,sample_21_2740.jpg,,,28.0,21,Laser defocus,42.863,-0.016,10.372,25.465,-0.307,0.307,25.469
2740,2741,109.60000000000001,sample_21_2741.wav,sample_21_2741.jpg,,,28.0,21,Laser defocus,43.761,-0.006,10.358,25.227,0.125,-0.075,25.227
2741,2742,109.64,sample_21_2742.wav,sample_21_2742.jpg,,,28.0,21,Laser defocus,44.865,-0.009,10.358,24.62,-0.173,0.715,24.631
2742,2743,109.68,sample_21_2743.wav,sample_21_2743.jpg,,,28.0,21,Laser defocus,45.874,-0.015,10.371,24.881,0.074,0.025,24.881
2743,2744,109.72,sample_21_2744.wav,sample_21_2744.jpg,,,28.0,21,Laser defocus,46.77,-0.015,10.371,24.698,0.956,-0.755,24.728
2744,2745,109.76,sample_21_2745.wav,sample_21_2745.jpg,,,28.0,21,Laser defocus,47.778,-0.009,10.369,24.309,0.97,-1.418,24.37
2745,2746,109.8,sample_21_2746.wav,sample_21_2746.jpg,,,28.0,21,Laser defocus,48.88,-0.015,10.358,24.722,-0.127,-0.508,24.727
2746,2747,109.84,sample_21_2747.wav,sample_21_2747.jpg,,,28.0,21,Laser defocus,49.875,-0.022,10.37,24.284,0.481,-0.76,24.3
2747,2748,109.88,sample_21_2748.wav,sample_21_2748.jpg,,,28.0,21,Laser defocus,50.874,-0.021,10.374,24.507,0.729,0.049,24.518
2748,2749,109.92,sample_21_2749.wav,sample_21_2749.jpg,,,28.0,21,Laser defocus,51.877,-0.012,10.365,25.735,0.453,-0.126,25.739
2749,2750,109.96000000000001,sample_21_2750.wav,sample_21_2750.jpg,,,28.0,21,Laser defocus,52.887,-0.007,10.371,25.467,-0.378,0.403,25.473
2750,2751,110.0,sample_21_2751.wav,sample_21_2751.jpg,,,28.0,21,Laser defocus,53.781,-0.005,10.373,26.024,-0.482,0.913,26.045
2751,2752,110.04,sample_21_2752.wav,sample_21_2752.jpg,,,28.0,21,Laser defocus,54.882,-0.014,10.376,25.528,-0.863,-0.152,25.543
2752,2753,110.08,sample_21_2753.wav,sample_21_2753.jpg,,,28.0,21,Laser defocus,55.88,-0.013,10.365,26.382,-0.538,0.768,26.399
2753,2754,110.12,sample_21_2754.wav,sample_21_2754.jpg,,,28.0,21,Laser defocus,56.877,-0.003,10.35,24.81,0.266,-0.121,24.812
2754,2755,110.16,sample_21_2755.wav,sample_21_2755.jpg,,,28.0,21,Laser defocus,57.798,-0.0,10.368,25.419,0.197,0.814,25.432
2755,2756,110.2,sample_21_2756.wav,sample_21_2756.jpg,,,28.0,21,Laser defocus,58.895,0.0,10.367,25.069,-0.409,-0.077,25.073
2756,2757,110.24000000000001,sample_21_2757.wav,sample_21_2757.jpg,,,28.0,21,Laser defocus,59.878,-0.014,10.364,23.863,-0.422,-0.322,23.868
2757,2758,110.28,sample_21_2758.wav,sample_21_2758.jpg,,,28.0,21,Laser defocus,60.86,-0.009,10.354,24.963,-0.025,0.35,24.966
2758,2759,110.32000000000001,sample_21_2759.wav,sample_21_2759.jpg,,,28.0,21,Laser defocus,61.87,0.0,10.353,25.876,0.551,0.376,25.885
2759,2760,110.36,sample_21_2760.wav,sample_21_2760.jpg,,,28.0,21,Laser defocus,62.878,0.003,10.36,24.974,-0.1,0.525,24.98
2760,2761,110.4,sample_21_2761.wav,sample_21_2761.jpg,,,28.0,21,Laser defocus,63.87,0.004,10.343,25.85,0.026,-0.051,25.85
2761,2762,110.44,sample_21_2762.wav,sample_21_2762.jpg,,,28.0,21,Laser defocus,64.876,-0.004,10.355,24.554,-0.427,-0.05,24.558
2762,2763,110.48,sample_21_2763.wav,sample_21_2763.jpg,,,28.0,21,Laser defocus,65.872,-0.005,10.361,24.754,0.0,0.125,24.755
2763,2764,110.52,sample_21_2764.wav,sample_21_2764.jpg,,,28.0,21,Laser defocus,66.879,0.001,10.363,25.75,0.408,-0.917,25.769
2764,2765,110.56,sample_21_2765.wav,sample_21_2765.jpg,,,28.0,21,Laser defocus,67.891,0.003,10.353,25.566,0.809,-0.733,25.59
2765,2766,110.60000000000001,sample_21_2766.wav,sample_21_2766.jpg,,,28.0,21,Laser defocus,68.787,-0.007,10.351,24.947,0.605,-0.984,24.974
2766,2767,110.64,sample_21_2767.wav,sample_21_2767.jpg,,,28.0,21,Laser defocus,69.781,-0.006,10.361,24.357,0.67,0.0,24.366
2767,2768,110.68,sample_21_2768.wav,sample_21_2768.jpg,,,28.0,21,Laser defocus,70.88,0.002,10.366,25.065,0.681,-0.555,25.081
2768,2769,110.72,sample_21_2769.wav,sample_21_2769.jpg,,,28.0,21,Laser defocus,71.888,0.001,10.366,23.903,0.345,-1.182,23.935
2769,2770,110.76,sample_21_2770.wav,sample_21_2770.jpg,Crack,Defective,28.0,21,Laser defocus,72.885,-0.006,10.375,24.672,0.253,-0.228,24.675
2770,2771,110.8,sample_21_2771.wav,sample_21_2771.jpg,Crack,Defective,28.0,21,Laser defocus,73.865,-0.011,10.364,24.837,0.53,-0.505,24.848
2771,2772,110.84,sample_21_2772.wav,sample_21_2772.jpg,Crack,Defective,28.0,21,Laser defocus,74.772,-0.013,10.374,25.265,0.346,0.346,25.27
2772,2773,110.88,sample_21_2773.wav,sample_21_2773.jpg,,,28.0,21,Laser defocus,75.867,0.0,10.358,25.476,0.1,0.326,25.479
2773,2774,110.92,sample_21_2774.wav,sample_21_2774.jpg,,,28.0,21,Laser defocus,76.878,-0.001,10.362,25.444,-0.356,0.381,25.449
2774,2775,110.96000000000001,sample_21_2775.wav,sample_21_2775.jpg,,,28.0,21,Laser defocus,77.892,-0.013,10.38,24.87,-0.395,0.814,24.886
2775,2776,111.0,sample_21_2776.wav,sample_21_2776.jpg,,,28.0,21,Laser defocus,78.888,-0.017,10.384,26.024,-0.458,1.45,26.068
2776,2777,111.04,sample_21_2777.wav,sample_21_2777.jpg,,,28.0,21,Laser defocus,79.88,-0.008,10.37,25.558,-0.025,-0.05,25.558
2777,2778,111.08,sample_21_2778.wav,sample_21_2778.jpg,,,28.0,21,Laser defocus,80.883,-0.004,10.364,25.646,-0.198,1.162,25.673
2778,2779,111.12,sample_21_2779.wav,sample_21_2779.jpg,,,28.0,21,Laser defocus,81.886,-0.004,10.368,26.0,-1.091,1.37,26.059
2779,2780,111.16,sample_21_2780.wav,sample_21_2780.jpg,,,28.0,21,Laser defocus,82.781,-0.003,10.375,24.873,-0.623,0.773,24.893
2780,2781,111.2,sample_21_2781.wav,sample_21_2781.jpg,,,28.0,21,Laser defocus,83.865,-0.011,10.369,24.957,-0.734,0.954,24.986
2781,2782,111.24000000000001,sample_21_2782.wav,sample_21_2782.jpg,,,28.0,21,Laser defocus,84.766,-0.003,10.358,24.825,-0.295,0.025,24.827
2782,2783,111.28,sample_21_2783.wav,sample_21_2783.jpg,,,28.0,21,Laser defocus,85.88,-0.002,10.373,26.064,-0.348,0.945,26.083
2783,2784,111.32000000000001,sample_21_2784.wav,sample_21_2784.jpg,,,28.0,21,Laser defocus,86.889,-0.006,10.377,25.301,-0.299,0.424,25.307
2784,2785,111.36,sample_21_2785.wav,sample_21_2785.jpg,,,28.0,21,Laser defocus,87.882,-0.002,10.359,25.497,-0.127,-0.279,25.499
2785,2786,111.4,sample_21_2786.wav,sample_21_2786.jpg,Crack,Defective,28.0,21,Laser defocus,88.787,-0.04,10.383,21.171,-1.138,0.835,21.218
2786,2787,111.44,sample_21_2787.wav,sample_21_2787.jpg,Crack,Defective,28.0,21,Laser defocus,89.414,-0.038,10.395,13.607,-0.099,0.69,13.625
2787,2788,111.48,sample_21_2788.wav,sample_21_2788.jpg,Crack,Defective,28.0,21,Laser defocus,89.827,-0.037,10.396,5.961,-0.449,0.499,5.999
2788,2789,111.52,sample_21_2789.wav,sample_21_2789.jpg,,,28.0,21,Laser defocus,89.936,0.004,10.356,1.803,2.362,-2.133,3.658
2789,2790,111.56,sample_21_2790.wav,sample_21_2790.jpg,,,28.0,21,Laser defocus,89.95,0.021,10.347,0.173,-0.025,0.0,0.175
2790,2791,111.60000000000001,sample_21_2791.wav,sample_21_2791.jpg,,,28.0,21,Laser defocus,89.969,0.016,10.374,0.836,-0.344,1.597,1.835
2791,2792,111.64,sample_21_2792.wav,sample_21_2792.jpg,,,28.0,21,Laser defocus,89.963,0.023,10.397,-0.308,0.026,1.568,1.598
2792,2793,111.68,sample_21_2793.wav,sample_21_2793.jpg,,,28.0,21,Laser defocus,89.962,0.025,10.465,0.072,0.167,1.985,1.993
2793,2794,111.72,sample_21_2794.wav,sample_21_2794.jpg,,,28.0,21,Laser defocus,89.956,0.031,10.535,-0.735,0.431,-0.304,0.905
2794,2795,111.76,sample_21_2795.wav,sample_21_2795.jpg,,,28.0,21,Laser defocus,89.967,0.022,10.612,0.303,0.025,0.985,1.031
2795,2796,111.8,sample_21_2796.wav,sample_21_2796.jpg,,,28.0,21,Laser defocus,89.974,0.018,10.646,0.174,-0.199,1.27,1.297
2796,2797,111.84,sample_21_2797.wav,sample_21_2797.jpg,,,28.0,21,Laser defocus,89.959,0.001,10.77,-1.891,0.291,3.419,3.918
2797,2798,111.88,sample_21_2798.wav,sample_21_2798.jpg,,,28.0,21,Laser defocus,89.626,0.081,10.871,-14.682,4.393,-0.511,15.334
2798,2799,111.92,sample_21_2799.wav,sample_21_2799.jpg,,,28.0,21,Laser defocus,88.93,0.23,10.828,-20.948,1.918,-1.131,21.066
2799,2800,111.96000000000001,sample_21_2800.wav,sample_21_2800.jpg,,,28.0,21,Laser defocus,88.009,0.328,10.746,-25.925,0.558,-1.419,25.969
2800,2801,112.0,sample_21_2801.wav,sample_21_2801.jpg,,,28.0,21,Laser defocus,86.919,0.232,10.751,-27.243,-3.737,0.05,27.498
2801,2802,112.04,sample_21_2802.wav,sample_21_2802.jpg,,,28.0,21,Laser defocus,85.964,0.135,10.763,-26.52,-1.84,0.353,26.586
2802,2803,112.08,sample_21_2803.wav,sample_21_2803.jpg,,,28.0,21,Laser defocus,84.952,0.101,10.781,-24.617,0.315,-0.896,24.635
2803,2804,112.12,sample_21_2804.wav,sample_21_2804.jpg,Crack,Defective,28.0,21,Laser defocus,83.961,0.084,10.785,-24.586,0.0,-0.295,24.587
2804,2805,112.16,sample_21_2805.wav,sample_21_2805.jpg,,,28.0,21,Laser defocus,82.85,0.069,10.748,-32.844,-0.453,-1.134,32.867
2805,2806,112.2,sample_21_2806.wav,sample_21_2806.jpg,,,28.0,21,Laser defocus,81.869,0.063,10.745,-25.286,0.455,-1.364,25.327
2806,2807,112.24000000000001,sample_21_2807.wav,sample_21_2807.jpg,,,28.0,21,Laser defocus,80.994,0.06,10.756,-24.478,0.602,0.025,24.485
2807,2808,112.28,sample_21_2808.wav,sample_21_2808.jpg,,,28.0,21,Laser defocus,80.003,0.066,10.747,-24.087,0.338,-0.459,24.094
2808,2809,112.32000000000001,sample_21_2809.wav,sample_21_2809.jpg,,,28.0,21,Laser defocus,78.907,0.081,10.734,-26.137,0.508,-1.322,26.175
2809,2810,112.36,sample_21_2810.wav,sample_21_2810.jpg,,,28.0,21,Laser defocus,77.919,0.072,10.74,-25.542,-0.076,0.455,25.546
2810,2811,112.4,sample_21_2811.wav,sample_21_2811.jpg,,,28.0,21,Laser defocus,76.913,0.062,10.748,-25.123,-0.122,-0.463,25.127
2811,2812,112.44,sample_21_2812.wav,sample_21_2812.jpg,,,28.0,21,Laser defocus,76.004,0.064,10.74,-24.211,0.266,0.048,24.212
2812,2813,112.48,sample_21_2813.wav,sample_21_2813.jpg,,,28.0,21,Laser defocus,74.901,0.07,10.733,-25.377,0.484,0.535,25.387
2813,2814,112.52,sample_21_2814.wav,sample_21_2814.jpg,,,28.0,21,,73.914,0.062,10.745,-24.888,-0.253,0.379,24.892
2814,2815,112.56,sample_21_2815.wav,sample_21_2815.jpg,,,28.0,21,,72.918,0.053,10.755,-24.559,0.151,0.527,24.565
2815,2816,112.60000000000001,sample_21_2816.wav,sample_21_2816.jpg,Laser-off,Laser-off,,21,,71.918,0.047,10.743,-25.689,-0.102,-0.408,25.692
2816,2817,112.64,sample_21_2817.wav,sample_21_2817.jpg,Laser-off,Laser-off,,21,Laser-off,70.923,0.052,10.738,-24.55,0.0,0.024,24.55
2817,2818,112.68,sample_21_2818.wav,sample_21_2818.jpg,Laser-off,Laser-off,,21,Laser-off,69.921,0.061,10.737,-25.411,0.328,-0.076,25.413
2818,2819,112.72,sample_21_2819.wav,sample_21_2819.jpg,Laser-off,Laser-off,,21,Laser-off,68.933,0.059,10.741,-31.529,0.443,-0.601,31.538
2819,2820,112.76,sample_21_2820.wav,sample_21_2820.jpg,Laser-off,Laser-off,,21,,67.934,0.052,10.735,-25.118,0.075,-0.453,25.122
2820,2821,112.8,sample_21_2821.wav,sample_21_2821.jpg,Laser-off,Laser-off,,21,,66.919,0.053,10.733,-25.729,0.176,-0.302,25.732
2821,2822,112.84,sample_21_2822.wav,sample_21_2822.jpg,,,29.0,21,,65.917,0.059,10.74,-25.608,0.505,-0.631,25.621
2822,2823,112.88,sample_21_2823.wav,sample_21_2823.jpg,,,29.0,21,,64.923,0.062,10.744,-23.959,-0.31,0.167,23.962
2823,2824,112.92,sample_21_2824.wav,sample_21_2824.jpg,,,29.0,21,,63.921,0.063,10.737,-22.728,0.022,-0.884,22.745
2824,2825,112.96000000000001,sample_21_2825.wav,sample_21_2825.jpg,,,29.0,21,Laser defocus,62.918,0.06,10.727,-26.009,0.0,-0.078,26.009
2825,2826,113.0,sample_21_2826.wav,sample_21_2826.jpg,,,29.0,21,Laser defocus,62.025,0.065,10.728,-24.42,0.025,0.05,24.42
2826,2827,113.04,sample_21_2827.wav,sample_21_2827.jpg,,,29.0,21,Laser defocus,60.936,0.068,10.742,-25.163,-0.505,1.036,25.189
2827,2828,113.08,sample_21_2828.wav,sample_21_2828.jpg,,,29.0,21,Laser defocus,59.93,0.067,10.746,-25.066,-0.968,1.095,25.109
2828,2829,113.12,sample_21_2829.wav,sample_21_2829.jpg,,,29.0,21,Laser defocus,58.936,0.055,10.743,-24.751,-0.761,0.228,24.764
2829,2830,113.16,sample_21_2830.wav,sample_21_2830.jpg,,,29.0,21,Laser defocus,58.025,0.051,10.737,-24.451,-0.221,0.566,24.459
2830,2831,113.2,sample_21_2831.wav,sample_21_2831.jpg,,,29.0,21,Laser defocus,56.922,0.054,10.738,-24.877,-0.225,0.375,24.881
2831,2832,113.24000000000001,sample_21_2832.wav,sample_21_2832.jpg,,,29.0,21,Laser defocus,56.02,0.057,10.746,-24.496,0.419,0.394,24.502
2832,2833,113.28,sample_21_2833.wav,sample_21_2833.jpg,Crack,Defective,29.0,21,Laser defocus,54.91,0.048,10.744,-49.356,-1.062,0.145,49.368
2833,2834,113.32000000000001,sample_21_2834.wav,sample_21_2834.jpg,Crack,Defective,29.0,21,Laser defocus,53.904,0.029,10.76,-29.12,-0.614,-0.195,29.127
2834,2835,113.36,sample_21_2835.wav,sample_21_2835.jpg,Crack,Defective,29.0,21,Laser defocus,53.002,0.024,10.766,-24.604,-0.076,0.605,24.612
2835,2836,113.4,sample_21_2836.wav,sample_21_2836.jpg,,,29.0,21,Laser defocus,52.016,0.027,10.775,-23.747,0.429,-0.334,23.753
2836,2837,113.44,sample_21_2837.wav,sample_21_2837.jpg,,,29.0,21,Laser defocus,50.922,0.035,10.765,-25.117,-0.025,0.249,25.118
2837,2838,113.48,sample_21_2838.wav,sample_21_2838.jpg,,,29.0,21,Laser defocus,49.916,0.028,10.758,-24.995,-0.074,-0.247,24.996
2838,2839,113.52,sample_21_2839.wav,sample_21_2839.jpg,,,29.0,21,Laser defocus,48.917,0.017,10.768,-25.347,-0.529,0.176,25.353
2839,2840,113.56,sample_21_2840.wav,sample_21_2840.jpg,,,29.0,21,Laser defocus,47.914,0.016,10.766,-25.269,0.302,-0.403,25.274
2840,2841,113.60000000000001,sample_21_2841.wav,sample_21_2841.jpg,,,29.0,21,Laser defocus,47.008,0.023,10.77,-27.775,0.495,-0.495,27.784
2841,2842,113.64,sample_21_2842.wav,sample_21_2842.jpg,,,29.0,21,Laser defocus,45.914,0.029,10.765,-25.338,0.33,-0.051,25.34
2842,2843,113.68,sample_21_2843.wav,sample_21_2843.jpg,,,29.0,21,Laser defocus,44.912,0.023,10.765,-28.353,0.411,-1.507,28.396
2843,2844,113.72,sample_21_2844.wav,sample_21_2844.jpg,,,29.0,21,Laser defocus,43.9,0.015,10.766,-23.186,-0.269,0.022,23.187
2844,2845,113.76,sample_21_2845.wav,sample_21_2845.jpg,,,29.0,21,Laser defocus,42.992,0.014,10.762,-24.505,-0.765,1.061,24.54
2845,2846,113.8,sample_21_2846.wav,sample_21_2846.jpg,,,29.0,21,Laser defocus,41.903,0.013,10.771,-24.353,-0.124,0.844,24.368
2846,2847,113.84,sample_21_2847.wav,sample_21_2847.jpg,,,29.0,21,Laser defocus,40.906,0.016,10.773,-23.792,-0.374,1.146,23.822
2847,2848,113.88,sample_21_2848.wav,sample_21_2848.jpg,,,29.0,21,Laser defocus,39.908,0.007,10.777,-24.656,-0.935,0.834,24.688
2848,2849,113.92,sample_21_2849.wav,sample_21_2849.jpg,,,29.0,21,Laser defocus,38.918,0.005,10.777,-25.425,-0.521,0.651,25.438
2849,2850,113.96000000000001,sample_21_2850.wav,sample_21_2850.jpg,,,29.0,21,Laser defocus,37.908,0.015,10.764,-24.801,-0.197,-0.173,24.803
2850,2851,114.0,sample_21_2851.wav,sample_21_2851.jpg,,,29.0,21,Laser defocus,36.908,0.024,10.758,-25.358,0.481,-0.38,25.365
2851,2852,114.04,sample_21_2852.wav,sample_21_2852.jpg,,,29.0,21,Laser defocus,35.903,0.024,10.754,-25.728,0.179,-0.538,25.734
2852,2853,114.08,sample_21_2853.wav,sample_21_2853.jpg,,,29.0,21,Laser defocus,34.896,0.018,10.758,-25.547,0.174,-0.472,25.551
2853,2854,114.12,sample_21_2854.wav,sample_21_2854.jpg,,,29.0,21,Laser defocus,33.894,0.013,10.772,-25.645,0.178,-0.203,25.647
2854,2855,114.16,sample_21_2855.wav,sample_21_2855.jpg,,,29.0,21,Laser defocus,32.995,0.017,10.766,-25.311,0.202,-0.732,25.322
2855,2856,114.2,sample_21_2856.wav,sample_21_2856.jpg,,,29.0,21,Laser defocus,31.906,0.019,10.769,-24.844,0.449,-0.698,24.858
2856,2857,114.24000000000001,sample_21_2857.wav,sample_21_2857.jpg,,,29.0,21,Laser defocus,30.997,0.014,10.759,-24.603,0.32,-0.295,24.607
2857,2858,114.28,sample_21_2858.wav,sample_21_2858.jpg,,,29.0,21,Laser defocus,30.006,0.005,10.779,-25.022,0.25,-0.15,25.024
2858,2859,114.32000000000001,sample_21_2859.wav,sample_21_2859.jpg,,,29.0,21,Laser defocus,29.013,0.005,10.777,-24.734,-0.1,0.523,24.74
2859,2860,114.36,sample_21_2860.wav,sample_21_2860.jpg,,,29.0,21,Laser defocus,27.911,0.01,10.779,-25.698,0.178,-0.076,25.699
2860,2861,114.4,sample_21_2861.wav,sample_21_2861.jpg,,,29.0,21,Laser defocus,26.908,0.006,10.782,-24.386,-0.477,1.355,24.428
2861,2862,114.44,sample_21_2862.wav,sample_21_2862.jpg,,,29.0,21,Laser defocus,25.901,0.006,10.779,-24.195,-0.516,0.713,24.211
2862,2863,114.48,sample_21_2863.wav,sample_21_2863.jpg,,,29.0,21,Laser defocus,25.004,0.006,10.78,-24.406,-0.025,-0.123,24.406
2863,2864,114.52,sample_21_2864.wav,sample_21_2864.jpg,,,29.0,21,Laser defocus,23.998,0.012,10.768,-25.817,-0.178,-0.38,25.82
2864,2865,114.56,sample_21_2865.wav,sample_21_2865.jpg,,,29.0,21,Laser defocus,22.896,0.014,10.764,-24.999,0.516,-0.859,25.019
2865,2866,114.60000000000001,sample_21_2866.wav,sample_21_2866.jpg,,,29.0,21,Laser defocus,21.893,0.015,10.767,-25.31,0.43,-0.177,25.315
2866,2867,114.64,sample_21_2867.wav,sample_21_2867.jpg,,,29.0,21,Laser defocus,20.901,0.017,10.776,-25.209,0.377,-0.327,25.214
2867,2868,114.68,sample_21_2868.wav,sample_21_2868.jpg,,,29.0,21,Laser defocus,20.019,0.011,10.779,-24.091,0.245,-0.098,24.092
2868,2869,114.72,sample_21_2869.wav,sample_21_2869.jpg,,,29.0,21,Laser defocus,18.92,0.014,10.769,-28.13,-0.139,0.222,28.132
2869,2870,114.76,sample_21_2870.wav,sample_21_2870.jpg,,,29.0,21,Laser defocus,17.905,0.013,10.764,-25.991,0.304,-1.14,26.018
2870,2871,114.8,sample_21_2871.wav,sample_21_2871.jpg,,,29.0,21,Laser defocus,17.004,0.007,10.772,-24.933,-0.101,0.478,24.938
2871,2872,114.84,sample_21_2872.wav,sample_21_2872.jpg,,,29.0,21,Laser defocus,16.012,0.007,10.779,-24.183,-0.121,0.218,24.185
2872,2873,114.88,sample_21_2873.wav,sample_21_2873.jpg,,,29.0,21,Laser defocus,15.007,0.008,10.774,-24.658,-0.275,0.775,24.671
2873,2874,114.92,sample_21_2874.wav,sample_21_2874.jpg,,,29.0,21,Laser defocus,13.902,0.004,10.776,-24.652,-0.644,0.149,24.661
2874,2875,114.96000000000001,sample_21_2875.wav,sample_21_2875.jpg,,,29.0,21,Laser defocus,12.899,0.005,10.781,-24.76,-0.464,1.314,24.799
2875,2876,115.0,sample_21_2876.wav,sample_21_2876.jpg,,,29.0,21,Laser defocus,11.994,0.013,10.774,-24.522,0.761,-0.54,24.54
2876,2877,115.04,sample_21_2877.wav,sample_21_2877.jpg,,,29.0,21,Laser defocus,10.904,0.015,10.766,-24.793,-0.198,-0.198,24.795
2877,2878,115.08,sample_21_2878.wav,sample_21_2878.jpg,,,29.0,21,Laser defocus,9.91,0.014,10.76,-25.432,0.076,-0.479,25.437
2878,2879,115.12,sample_21_2879.wav,sample_21_2879.jpg,,,29.0,21,Laser defocus,8.918,0.008,10.767,-29.426,0.49,-0.144,29.43
2879,2880,115.16,sample_21_2880.wav,sample_21_2880.jpg,,,29.0,21,Laser defocus,8.012,0.012,10.777,-24.683,0.101,0.881,24.699
2880,2881,115.2,sample_21_2881.wav,sample_21_2881.jpg,,,29.0,21,Laser defocus,6.914,0.017,10.772,-25.044,0.427,-0.201,25.048
2881,2882,115.24000000000001,sample_21_2882.wav,sample_21_2882.jpg,,,29.0,21,Laser defocus,5.917,0.011,10.766,-25.785,0.253,-0.556,25.792
2882,2883,115.28,sample_21_2883.wav,sample_21_2883.jpg,,,29.0,21,Laser defocus,4.899,0.013,10.756,-25.716,0.349,-0.923,25.734
2883,2884,115.32000000000001,sample_21_2884.wav,sample_21_2884.jpg,,,29.0,21,Laser defocus,3.908,0.005,10.777,-24.999,-0.127,0.989,25.019
2884,2885,115.36,sample_21_2885.wav,sample_21_2885.jpg,,,29.0,21,Laser defocus,2.906,0.011,10.773,-24.507,-0.43,0.835,24.525
2885,2886,115.4,sample_21_2886.wav,sample_21_2886.jpg,,,29.0,21,Laser defocus,1.892,0.018,10.766,-24.495,-0.588,0.785,24.515
